Date,Hour,Charging power,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging Hourly,Fast Charging Hourly 50kW,Fast Charging Hourly 150kW,Fast Charging Hourly 350kW,Route Charging Hourly
311,5,243.0486857963606,0.57747456,252.12519273481394,153.94122861897424,0.0,11.0,0.0,0.0,0.0,0.0,243.0486857963606,0.0,0.0,0.0,0.0
311,6,0.0,0.99068352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,7,0.0,1.48857024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,8,0.0,1.5220017600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,9,0.0,1.26403536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,10,0.0,1.11469248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,11,0.0,0.99693024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,12,0.0,0.96639072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,13,0.0,0.99380688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,14,0.0,1.09282896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,15,0.0,1.14534768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,16,0.0,1.26808416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,17,0.0,1.53704016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,18,0.0,1.67435232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,19,0.0,1.1362089599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,20,0.0,0.98085072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,21,0.0,0.93538848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,22,281.8087616283187,0.7195296,292.33274027833886,220.01827338259008,0.0,8.0,0.0,0.0,0.0,0.0,281.8087616283187,0.0,0.0,0.0,0.0
311,23,411.89555757128824,0.5483231999999999,427.2775493478094,248.42908002996126,0.0,13.0,0.0,0.0,0.0,0.0,411.89555757128824,0.0,0.0,0.0,0.0
312,0,259.3642215990767,0.46167888,269.05002240568126,133.12026874985787,0.0,9.0,0.0,0.0,0.0,0.0,259.3642215990767,0.0,0.0,0.0,0.0
312,1,325.82196593013543,0.43241184,337.9895912138334,157.33815650679946,0.0,10.0,0.0,0.0,0.0,0.0,325.82196593013543,0.0,0.0,0.0,0.0
312,2,411.6088621658005,0.41598528,426.9801474748968,191.75049908320534,0.0,13.0,0.0,0.0,0.0,0.0,411.60886216580053,0.0,0.0,0.0,0.0
312,3,569.4359819792373,0.40811904,590.7012261195409,260.62862791528676,0.0,17.0,0.0,0.0,0.0,0.0,569.4359819792372,0.0,0.0,0.0,0.0
312,4,364.26205989251133,0.42847872,377.8652073573768,174.4145387445526,0.0,16.0,0.0,0.0,0.0,0.0,364.2620598925101,0.0,0.0,0.0,0.0
312,5,566.1321077726717,0.52669104,587.2739707185391,328.7507068334606,0.0,17.0,0.0,0.0,0.0,0.0,566.1321077726716,0.0,0.0,0.0,0.0
312,6,171.16942936215895,0.8693352,177.56164871593253,160.23788197129232,0.0,8.0,0.0,0.0,0.0,0.0,171.16942936215895,0.0,0.0,0.0,0.0
312,7,0.0,0.99403824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,8,0.0,1.17843216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,9,0.0,1.04956464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,10,0.0,0.95702064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,11,1.084648543692829,0.9121368,1.1251540909676652,0.0,10.01387140961222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.084648543692829
312,12,0.0,0.8758132799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,13,0.0,0.88009344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,14,0.0,0.93203376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,15,0.0,0.93099264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,16,0.0,0.95748336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,17,0.0,0.98316432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,18,0.0,0.90820368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,19,193.15780747732998,0.8401838399999999,200.3711695822925,174.98090439811557,0.0,5.0,0.0,0.0,0.0,0.0,193.15780747732998,0.0,0.0,0.0,0.0
312,20,170.3538943905339,0.685404,176.71565808146676,126.97090719416617,0.0,5.0,0.0,0.0,0.0,0.0,170.35389439053387,0.0,0.0,0.0,0.0
312,21,161.8389059868893,0.5907777599999999,167.8826825590138,104.7382719377086,0.0,6.0,0.0,0.0,0.0,0.0,161.8389059868883,0.0,0.0,0.0,0.0
312,22,164.77701588636197,0.4615632,170.9305144049398,84.55303523319363,0.0,5.0,0.0,0.0,0.0,0.0,164.77701588636194,0.0,0.0,0.0,0.0
312,23,247.38604510771913,0.35490624,256.6245281200406,99.57191824763123,0.0,8.0,0.0,0.0,0.0,0.0,247.38604510771867,0.0,0.0,0.0,0.0
313,0,268.897861285231,0.38486736,278.93969012990766,116.58768588281556,0.0,8.0,0.0,0.0,0.0,0.0,268.89786128523076,0.0,0.0,0.0,0.0
313,1,318.3353785052684,0.34033056,330.2234216859631,123.31551728530539,0.0,9.0,0.0,0.0,0.0,0.0,318.33537850526716,0.0,0.0,0.0,0.0
313,2,324.57573125654983,0.31499664,336.696816656172,117.2030305767095,0.0,9.0,0.0,0.0,0.0,0.0,324.57573125654966,0.0,0.0,0.0,0.0
313,3,262.2571225102375,0.29590944,272.05095696082725,89.5073330011459,0.0,7.0,0.0,0.0,0.0,0.0,262.2571225102375,0.0,0.0,0.0,0.0
313,4,440.8690078709748,0.29625648,457.3329957167789,150.6255856571334,0.0,12.0,0.0,0.0,0.0,0.0,440.86900787097466,0.0,0.0,0.0,0.0
313,5,269.94121271884916,0.30817152,280.0220048950718,95.56353524398858,0.0,10.0,0.0,0.0,0.0,0.0,269.94121271884904,0.0,0.0,0.0,0.0
313,6,267.7165113044539,0.3655488,277.7142233448692,110.71044187936411,0.0,8.0,0.0,0.0,0.0,0.0,267.7165113044538,0.0,0.0,0.0,0.0
313,7,170.34385833714927,0.4187616,176.70524723770671,79.84631574522575,0.0,8.0,0.0,0.0,0.0,0.0,170.34385833714902,0.0,0.0,0.0,0.0
313,8,90.19443815835183,0.4268592,93.56269518501229,43.03502242714211,0.0,7.0,0.0,0.0,0.0,0.0,90.19443815835183,0.0,0.0,0.0,0.0
313,9,118.03591544849,0.44236032,122.44389569345435,58.21721382845643,0.0,5.0,0.0,0.0,0.0,0.0,118.03591544849002,0.0,0.0,0.0,0.0
313,10,41.66663913454557,0.44224464,43.222654703885446,20.545657240062734,0.0,1.0,0.0,0.0,0.0,0.0,41.66663913454557,0.0,0.0,0.0,0.0
313,11,0.0,0.47394096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,12,0.0,0.48388944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,13,0.0,0.54554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,14,0.0,0.58904256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,15,0.0,0.60489072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,16,0.0,1.06437168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,17,0.0,1.0920192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,18,0.0,1.08068256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,19,0.0,0.98085072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,20,312.2127252903331,0.45034224,323.87212167047005,156.57346397392456,0.0,9.0,0.0,0.0,0.0,0.0,312.21272529033286,0.0,0.0,0.0,0.0
313,21,184.02257659126184,0.42951984,190.89478899508492,88.31171674173994,0.0,6.0,0.0,0.0,0.0,0.0,184.02257659126184,0.0,0.0,0.0,0.0
313,22,186.37816308086803,0.38382624,193.3383434448839,80.60782858030409,0.0,6.0,0.0,0.0,0.0,0.0,186.3781630808681,0.0,0.0,0.0,0.0
313,23,220.85431745962248,0.32922528,229.10198906599845,83.00944233689484,0.0,6.0,0.0,0.0,0.0,0.0,220.85431745962228,0.0,0.0,0.0,0.0
314,0,327.58629835941963,0.32135904,339.8198115761614,120.45220418426707,0.0,9.0,0.0,0.0,0.0,0.0,327.58629835941963,0.0,0.0,0.0,0.0
314,1,169.28349696447611,0.2894313599999999,175.60528730754783,56.63821213849413,0.0,7.0,0.0,0.0,0.0,0.0,169.28349696447611,0.0,0.0,0.0,0.0
314,2,357.27306259188765,0.27427728,370.6152101575598,113.91869522485912,0.0,11.0,0.0,0.0,0.0,0.0,357.27306259188754,0.0,0.0,0.0,0.0
314,3,396.1974430360821,0.26328768,410.9931981702098,121.81332050144873,0.0,13.0,0.0,0.0,0.0,0.0,396.1974430360822,0.0,0.0,0.0,0.0
314,4,515.6340575704118,0.26004864,534.89010121412,156.80230572038167,0.0,14.0,0.0,0.0,0.0,0.0,515.6340575704115,0.0,0.0,0.0,0.0
314,5,359.3029462608126,0.28885296,372.7208986108014,119.99859656160737,0.0,14.0,0.0,0.0,0.0,0.0,359.3029462608126,0.0,0.0,0.0,0.0
314,6,214.46268463138665,0.34704,222.47166455538039,84.5703785640823,0.0,9.0,0.0,0.0,0.0,0.0,214.4626846313866,0.0,0.0,0.0,0.0
314,7,36.71258065112887,0.725892,38.08358988706314,28.905140055561827,0.0,5.0,0.0,0.0,0.0,0.0,36.71258065112887,0.0,0.0,0.0,0.0
314,8,0.0,0.94441152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,9,0.0,0.92740656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,10,0.0,0.91456608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,11,0.0,0.90253536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,12,0.0,0.80976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,13,0.0,0.6025771200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,14,0.0,0.5205599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,15,0.0,1.01809968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,16,0.0,0.49777104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,17,0.0,0.49777104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,18,0.0,0.38764368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,19,83.30213308495608,0.32251584,86.41300112547313,30.72983198215607,0.0,5.0,0.0,0.0,0.0,0.0,83.30213308495608,0.0,0.0,0.0,0.0
314,20,206.49534029281216,0.28700208,214.20678453611225,68.56803728012136,0.0,7.0,0.0,0.0,0.0,0.0,206.4953402928121,0.0,0.0,0.0,0.0
314,21,204.38604655049195,0.26282496,212.01872048806223,62.741631379680996,0.0,7.0,0.0,0.0,0.0,0.0,204.38604655049195,0.0,0.0,0.0,0.0
314,22,213.82842830280325,0.25472736,221.81372230581252,63.84405810305514,0.0,6.0,0.0,0.0,0.0,0.0,213.82842830280313,0.0,0.0,0.0,0.0
314,23,379.8073063851037,0.22511328,393.99098172728606,101.73370368222261,0.0,12.0,0.0,0.0,0.0,0.0,379.80730638510346,0.0,0.0,0.0,0.0
315,0,229.07444663189912,0.23355792,237.62909401649287,63.365679941922444,0.0,9.0,0.0,0.0,0.0,0.0,229.07444663189895,0.0,0.0,0.0,0.0
315,1,196.78045645839902,0.23448336,204.12910420995752,54.62155157829058,0.0,6.0,0.0,0.0,0.0,0.0,196.78045645839845,0.0,0.0,0.0,0.0
315,2,97.17432464027517,0.23147568,100.80324132808629,26.67008612058253,0.0,6.0,0.0,0.0,0.0,0.0,97.17432464027517,0.0,0.0,0.0,0.0
315,3,328.5332611299026,0.2284679999999999,340.80213810155874,89.1429336589485,0.0,9.0,0.0,0.0,0.0,0.0,328.5332611299026,0.0,0.0,0.0,0.0
315,4,335.88467441406124,0.2336735999999999,348.42808549176476,92.95141470774581,0.0,11.0,0.0,0.0,0.0,0.0,335.88467441406124,0.0,0.0,0.0,0.0
315,5,203.43186947561065,0.23633424,211.02891024440942,56.858414049730655,0.0,9.0,0.0,0.0,0.0,0.0,203.43186947561065,0.0,0.0,0.0,0.0
315,6,195.66695340561432,0.242928,202.9740180556165,56.026512255855714,0.0,8.0,0.0,0.0,0.0,0.0,195.66695340561432,0.0,0.0,0.0,0.0
315,7,215.58437740065585,0.25981728,223.63524626624053,65.50662804843734,0.0,9.0,0.0,0.0,0.0,0.0,215.58437740065585,0.0,0.0,0.0,0.0
315,8,33.217475366115465,0.29417424,34.45796199804509,11.277203324859089,0.0,6.0,0.0,0.0,0.0,0.0,33.217475366115465,0.0,0.0,0.0,0.0
315,9,22.434396612293405,0.32887824,23.272195655906025,8.42402842446051,0.0,4.0,0.0,0.0,0.0,0.0,22.434396612293405,0.0,0.0,0.0,0.0
315,10,26.609029270542216,0.3279528,27.602727459068692,9.966042036733636,0.0,2.0,0.0,0.0,0.0,0.0,26.609029270542216,0.0,0.0,0.0,0.0
315,11,0.0,0.3350092799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,12,0.0,0.33558768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,13,0.0,0.3462302399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,14,0.0,0.33477792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,15,0.0,0.33072912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,16,0.0,0.35710416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,17,0.0,0.39666672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,18,0.0,0.36925056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,19,71.13914947579728,0.3429912,73.79579821140797,27.75395030428628,0.0,5.0,0.0,0.0,0.0,0.0,71.13914947579728,0.0,0.0,0.0,0.0
315,20,55.664377859826665,0.29509968,57.74313055998617,18.95127697198568,0.0,6.0,0.0,0.0,0.0,0.0,55.66437785982666,0.0,0.0,0.0,0.0
315,21,105.0238162965802,0.2868864,108.94586752757282,34.861195945024924,0.0,6.0,0.0,0.0,0.0,0.0,105.0238162965802,0.0,0.0,0.0,0.0
315,22,44.818068241863664,0.26594832,46.491772035128285,13.903286320928096,0.0,7.0,0.0,0.0,0.0,0.0,44.818068241863664,0.0,0.0,0.0,0.0
315,23,307.54733252213583,0.2402673599999999,319.03250261632354,87.21307299441743,0.0,13.0,0.0,0.0,0.0,0.0,307.54733252213583,0.0,0.0,0.0,0.0
316,0,150.78350879947266,0.25310784,156.4144282152206,44.76703564431334,0.0,10.0,0.0,0.0,0.0,0.0,150.78350879947266,0.0,0.0,0.0,0.0
316,1,178.42792857304957,0.2475552,185.09121221270703,51.94681118179974,0.0,11.0,0.0,0.0,0.0,0.0,178.42792857304957,0.0,0.0,0.0,0.0
316,2,231.53954291263324,0.24373776,240.18624783468175,66.49262283335815,0.0,12.0,0.0,0.0,0.0,0.0,231.53954291263324,0.0,0.0,0.0,0.0
316,3,289.5086614356252,0.24038304,300.3201882112295,82.1324780453792,0.0,10.0,0.0,0.0,0.0,0.0,289.5086614356252,0.0,0.0,0.0,0.0
316,4,175.01761853674626,0.24130848,181.55354619994426,49.81983265133649,0.0,7.0,0.0,0.0,0.0,0.0,175.01761853674628,0.0,0.0,0.0,0.0
316,5,133.8403070181219,0.2469768,138.83849275738785,38.88544076831238,0.0,7.0,0.0,0.0,0.0,0.0,133.8403070181219,0.0,0.0,0.0,0.0
316,6,212.73206132567066,0.23725968,220.67641216355878,59.66200417608785,0.0,9.0,0.0,0.0,0.0,0.0,212.73206132567066,0.0,0.0,0.0,0.0
316,7,136.8832076282261,0.2504472,141.9950286599856,40.26229279045867,0.0,8.0,0.0,0.0,0.0,0.0,136.8832076282261,0.0,0.0,0.0,0.0
316,8,138.7677226884999,0.2640974399999999,143.94991980134844,42.781547653166065,0.0,9.0,0.0,0.0,0.0,0.0,138.7677226884999,0.0,0.0,0.0,0.0
316,9,99.48761248694753,0.29081952,103.20291751758043,33.42943950489425,0.0,9.0,0.0,0.0,0.0,0.0,99.48761248694753,0.0,0.0,0.0,0.0
316,10,86.65706045505718,0.3348936,89.89321623968588,33.08012825962047,0.0,5.0,0.0,0.0,0.0,0.0,86.65706045505718,0.0,0.0,0.0,0.0
316,11,0.0,0.35270832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,12,0.0,0.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,13,0.0,0.36971328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,14,0.0,0.37630704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,15,0.0,0.39111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,16,0.0,0.43056096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,17,0.0,0.46272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,18,0.0,0.46283568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,19,0.0,0.45207744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,20,63.887815421176775,0.4269748799999999,66.2736674493535,30.490849598921216,0.0,5.0,0.0,0.0,0.0,0.0,63.887815421176775,0.0,0.0,0.0,0.0
316,21,68.4354371454885,0.42315744,70.99111737083871,32.3902254743584,0.0,10.0,0.0,0.0,0.0,0.0,68.43543714548827,0.0,0.0,0.0,0.0
316,22,275.88403136229226,0.39631968,286.18675452519955,122.89422454844973,0.0,20.0,0.0,0.0,0.0,0.0,275.88403136229215,0.0,0.0,0.0,0.0
316,23,377.6569011776871,0.3829008,391.76027093121075,162.9725861156004,0.0,21.0,0.0,0.0,0.0,0.0,377.656901177687,0.0,0.0,0.0,0.0
317,0,231.19200361577842,0.40464864,239.82572989188634,104.9833870971806,0.0,19.0,0.0,0.0,0.0,0.0,231.19200361577842,0.0,0.0,0.0,0.0
317,1,280.9439112461096,0.40383888,291.4355925789519,127.33954141358358,0.0,15.0,0.0,0.0,0.0,0.0,280.9439112461096,0.0,0.0,0.0,0.0
317,2,252.11797862636968,0.4049956799999999,261.53317284893114,114.57655320181001,0.0,14.0,0.0,0.0,0.0,0.0,252.11797862636968,0.0,0.0,0.0,0.0
317,3,175.55457440072288,0.41517552,182.11055435759636,81.63570345213978,0.0,12.0,0.0,0.0,0.0,0.0,175.55457440072288,0.0,0.0,0.0,0.0
317,4,0.0,0.4517304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,5,0.0,0.49476336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,6,0.0,0.96546528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,7,0.0,1.1035872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,8,0.0,1.37925264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,9,0.0,1.414188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,10,0.0,1.33506288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,11,0.0,1.13007792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,12,0.0,1.04192976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,13,0.0,1.03892208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,14,0.0,0.97078656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,15,0.0,0.92694384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,16,0.0,0.91005456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,17,0.0,0.92879472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,18,70.78759135650796,0.92544,73.43111136567217,70.3866574884514,0.0,2.0,0.0,0.0,0.0,0.0,70.78759135650796,0.0,0.0,0.0,0.0
317,19,42.5154665049685,0.84862848,44.10318102175156,38.88703076547385,0.0,5.0,0.0,0.0,0.0,0.0,42.5154665049685,0.0,0.0,0.0,0.0
317,20,211.65027893313882,0.53860608,219.55423125844283,125.5204889001778,0.0,8.0,0.0,0.0,0.0,0.0,211.65027893313882,0.0,0.0,0.0,0.0
317,21,210.46741647861992,0.49696128,218.32719551724063,115.72679271467881,0.0,11.0,0.0,0.0,0.0,0.0,210.46741647861992,0.0,0.0,0.0,0.0
317,22,273.6564084335181,0.43160208,283.8759423584213,131.91774087591847,0.0,10.0,0.0,0.0,0.0,0.0,273.6564084335181,0.0,0.0,0.0,0.0
317,23,466.952202284958,0.34715568,484.39025133294405,184.19214440597955,0.0,12.0,0.0,0.0,0.0,0.0,466.952202284958,0.0,0.0,0.0,0.0
318,0,218.51327589824717,0.42581808,226.67352271602402,104.02457783167415,0.0,8.0,0.0,0.0,0.0,0.0,218.51327589824717,0.0,0.0,0.0,0.0
318,1,290.31433454822854,0.41448144,301.1559487014819,134.79181318437543,0.0,9.0,0.0,0.0,0.0,0.0,290.3143345482285,0.0,0.0,0.0,0.0
318,2,347.9080957828205,0.40395456,360.9005142975317,157.7332154800814,0.0,12.0,0.0,0.0,0.0,0.0,347.9080957828205,0.0,0.0,0.0,0.0
318,3,277.12110848809914,0.39840192,287.4700295519701,124.04386969413183,0.0,11.0,0.0,0.0,0.0,0.0,277.12110848809914,0.0,0.0,0.0,0.0
318,4,467.0544510664555,0.39631968,484.49631853366753,208.05225406590563,0.0,13.0,0.0,0.0,0.0,0.0,467.0544510664555,0.0,0.0,0.0,0.0
318,5,215.22887463026186,0.4228104,223.26646745877787,101.7895044857184,0.0,10.0,0.0,0.0,0.0,0.0,215.22887463026186,0.0,0.0,0.0,0.0
318,6,224.21338645337642,0.5390688,232.58650047030747,133.07873887029527,0.0,11.0,0.0,0.0,0.0,0.0,224.21338645337642,0.0,0.0,0.0,0.0
318,7,181.8733953197488,0.8308137599999998,188.66534784206306,162.9905900359446,0.0,12.0,0.0,0.0,0.0,0.0,181.8733953197488,0.0,0.0,0.0,0.0
318,8,0.0,0.92763792,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,9,152.36517389710087,0.88506768,158.0551596442955,145.12113924263244,0.0,8.0,0.0,0.0,0.0,0.0,152.36517389710087,0.0,0.0,0.0,0.0
318,10,33.1579197463072,0.8400681600000001,34.396182309447305,30.033651218164657,0.0,2.0,0.0,0.0,0.0,0.0,33.1579197463072,0.0,0.0,0.0,0.0
318,11,0.0,0.83104512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,12,0.0,0.847356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,13,0.0,0.8478187200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,14,0.0,0.91468176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,15,0.0,0.994848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,16,0.0,1.02515616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,17,0.0,1.1012736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,18,192.78773170856496,1.07917872,199.98727355660264,222.44158864782784,0.0,5.0,0.0,0.0,0.0,0.0,192.7877317085637,0.0,0.0,0.0,0.0
318,19,71.4889218768959,1.0220328,74.15863265238164,78.24720571467887,0.0,2.0,0.0,0.0,0.0,0.0,71.48892187689592,0.0,0.0,0.0,0.0
318,20,166.35500534862234,0.92474592,172.56743293425558,165.29301156095033,0.0,6.0,0.0,0.0,0.0,0.0,166.35500534862234,0.0,0.0,0.0,0.0
